  # ell             TT              EE              BB               TE 
 3609   0.1825029E+01   0.5659347E-01   0.1568391E-01  -0.4567138E-01
 3610   0.2064571E+01   0.6063794E-01   0.1558364E-01  -0.6044711E-01
 3611   0.1808557E+01   0.5595765E-01   0.1538316E-01  -0.5039717E-01
 3612   0.1776757E+01   0.5447717E-01   0.1541674E-01  -0.4792762E-01
 3613   0.1928118E+01   0.5765355E-01   0.1540714E-01  -0.5247112E-01
 3614   0.1894966E+01   0.5581643E-01   0.1557681E-01  -0.5061892E-01
 3615   0.1893847E+01   0.5811537E-01   0.1562831E-01  -0.5026314E-01
 3616   0.1891465E+01   0.5732826E-01   0.1550610E-01  -0.4940419E-01
 3617   0.1817060E+01   0.5282393E-01   0.1537490E-01  -0.5350250E-01
 3618   0.1893677E+01   0.5548881E-01   0.1520498E-01  -0.5096151E-01
 3619   0.1835767E+01   0.5499122E-01   0.1536027E-01  -0.5424912E-01
 3620   0.1711607E+01   0.5349935E-01   0.1537831E-01  -0.5450728E-01
 3621   0.2045124E+01   0.5620063E-01   0.1534413E-01  -0.4955431E-01
 3622   0.1782196E+01   0.5435595E-01   0.1537153E-01  -0.5154325E-01
 3623   0.1788502E+01   0.5448764E-01   0.1530112E-01  -0.5543033E-01
 3624   0.1583830E+01   0.5172297E-01   0.1529147E-01  -0.4026084E-01
 3625   0.1808078E+01   0.5380496E-01   0.1532819E-01  -0.4864251E-01
 3626   0.1970109E+01   0.5482659E-01   0.1528860E-01  -0.5307296E-01
 3627   0.1978634E+01   0.5386325E-01   0.1528088E-01  -0.4995480E-01
 3628   0.1483253E+01   0.5320540E-01   0.1525278E-01  -0.4692813E-01
 3629   0.1640724E+01   0.5228544E-01   0.1525590E-01  -0.4576667E-01
 3630   0.1815227E+01   0.5459487E-01   0.1525940E-01  -0.5225709E-01
 3631   0.1820622E+01   0.5380939E-01   0.1525058E-01  -0.5007350E-01
 3632   0.1715312E+01   0.5312358E-01   0.1521550E-01  -0.5048336E-01
 3633   0.1498946E+01   0.5103982E-01   0.1520978E-01  -0.4691035E-01
 3634   0.1788590E+01   0.5326532E-01   0.1519747E-01  -0.5190579E-01
 3635   0.1828778E+01   0.5346702E-01   0.1522518E-01  -0.4868164E-01
 3636   0.1769201E+01   0.5308908E-01   0.1526048E-01  -0.5091851E-01
 3637   0.1793682E+01   0.5159671E-01   0.1509551E-01  -0.4829831E-01
 3638   0.1617194E+01   0.5164945E-01   0.1508257E-01  -0.5009401E-01
 3639   0.1681372E+01   0.5290578E-01   0.1514072E-01  -0.4927916E-01
 3640   0.1843960E+01   0.5328587E-01   0.1520925E-01  -0.5087531E-01
 3641   0.1663485E+01   0.5102209E-01   0.1509686E-01  -0.4578663E-01
 3642   0.1758136E+01   0.5221178E-01   0.1505117E-01  -0.5094241E-01
 3643   0.1714364E+01   0.5104618E-01   0.1529696E-01  -0.4819965E-01
 3644   0.1664024E+01   0.5172447E-01   0.1511594E-01  -0.6233120E-01
 3645   0.1727300E+01   0.5043488E-01   0.1525629E-01  -0.4387756E-01
 3646   0.1686514E+01   0.4941910E-01   0.1521067E-01  -0.4425818E-01
 3647   0.1736675E+01   0.5048485E-01   0.1516679E-01  -0.4657718E-01
 3648   0.1799900E+01   0.5185389E-01   0.1514861E-01  -0.4843602E-01
 3649   0.1729491E+01   0.4925456E-01   0.1503059E-01  -0.4772458E-01
 3650   0.1537755E+01   0.4627265E-01   0.1538850E-01  -0.4454646E-01
 3651   0.1780834E+01   0.5074192E-01   0.1514850E-01  -0.4801967E-01
 3652   0.1571349E+01   0.4821724E-01   0.1499185E-01  -0.4456489E-01
 3653   0.1885535E+01   0.4991273E-01   0.1538475E-01  -0.4144726E-01
 3654   0.1575996E+01   0.4847097E-01   0.1458675E-01  -0.5102847E-01
 3655   0.1510577E+01   0.4844554E-01   0.1540111E-01  -0.4720580E-01
 3656   0.1741223E+01   0.4899249E-01   0.1473035E-01  -0.5102263E-01
 3657   0.1529262E+01   0.4844422E-01   0.1458292E-01  -0.4566833E-01
 3658   0.1506857E+01   0.4747408E-01   0.1501332E-01  -0.3881527E-01
 3659   0.1648911E+01   0.5027962E-01   0.1415378E-01  -0.5205111E-01
 3660   0.1614056E+01   0.4790747E-01   0.1518375E-01  -0.4140106E-01
 3661   0.1694692E+01   0.4935337E-01   0.1443869E-01  -0.5434208E-01
 3662   0.1611919E+01   0.4863575E-01   0.1506427E-01  -0.4666220E-01
 3663   0.1308152E+01   0.4521562E-01   0.1544613E-01  -0.3161356E-01
 3664   0.1716580E+01   0.4768115E-01   0.1553249E-01  -0.4514682E-01
 3665   0.1480171E+01   0.4704832E-01   0.1537797E-01  -0.4136423E-01
 3666   0.1705236E+01   0.4801041E-01   0.1455729E-01  -0.4740218E-01
 3667   0.1483010E+01   0.4688083E-01   0.1513088E-01  -0.4031928E-01
 3668   0.1504236E+01   0.4704034E-01   0.1426319E-01  -0.5209129E-01
 3669   0.1501405E+01   0.4606562E-01   0.1475294E-01  -0.4400192E-01
 3670   0.1534403E+01   0.4681299E-01   0.1454697E-01  -0.4539990E-01
 3671   0.1504127E+01   0.4558148E-01   0.1449609E-01  -0.4785889E-01
 3672   0.1552459E+01   0.4566318E-01   0.1488584E-01  -0.4528461E-01
 3673   0.1555601E+01   0.4757122E-01   0.1448646E-01  -0.4793437E-01
 3674   0.1538250E+01   0.4506462E-01   0.1487025E-01  -0.4243441E-01
 3675   0.1559733E+01   0.4745341E-01   0.1478989E-01  -0.4485798E-01
 3676   0.1530495E+01   0.4320941E-01   0.1473864E-01  -0.4152600E-01
 3677   0.1573501E+01   0.4613307E-01   0.1478628E-01  -0.4334940E-01
 3678   0.1590514E+01   0.4651988E-01   0.1482163E-01  -0.4751731E-01
 3679   0.1403652E+01   0.4472714E-01   0.1473116E-01  -0.4291406E-01
 3680   0.1543580E+01   0.4480682E-01   0.1470874E-01  -0.4052718E-01
 3681   0.1529437E+01   0.4557729E-01   0.1465425E-01  -0.4175172E-01
 3682   0.1585658E+01   0.4648789E-01   0.1472061E-01  -0.4296835E-01
 3683   0.1655902E+01   0.4822821E-01   0.1482054E-01  -0.4804652E-01
 3684   0.1314136E+01   0.4183482E-01   0.1466556E-01  -0.3209667E-01
 3685   0.1427308E+01   0.4458513E-01   0.1469124E-01  -0.3696477E-01
 3686   0.1594884E+01   0.4441877E-01   0.1468285E-01  -0.4360542E-01
 3687   0.1611814E+01   0.4629853E-01   0.1467827E-01  -0.3557693E-01
 3688   0.1548425E+01   0.4402170E-01   0.1468283E-01  -0.4537342E-01
 3689   0.1420912E+01   0.4198791E-01   0.1464065E-01  -0.4608272E-01
 3690   0.1421896E+01   0.4253714E-01   0.1460904E-01  -0.4090962E-01
 3691   0.1526804E+01   0.4421574E-01   0.1463513E-01  -0.4638290E-01
 3692   0.1628899E+01   0.4325015E-01   0.1463237E-01  -0.4162341E-01
 3693   0.1354488E+01   0.4253370E-01   0.1460069E-01  -0.4151196E-01
 3694   0.1521708E+01   0.4415969E-01   0.1457684E-01  -0.4373613E-01
 3695   0.1327572E+01   0.4111444E-01   0.1456114E-01  -0.4150271E-01
 3696   0.1686495E+01   0.4402206E-01   0.1455363E-01  -0.4461319E-01
 3697   0.1369437E+01   0.4287523E-01   0.1457636E-01  -0.4005016E-01
 3698   0.1317208E+01   0.4038474E-01   0.1448317E-01  -0.4146685E-01
 3699   0.1421610E+01   0.4300451E-01   0.1446126E-01  -0.4208139E-01
 3700   0.1491418E+01   0.4218746E-01   0.1447891E-01  -0.4161828E-01
 3701   0.1216422E+01   0.4193321E-01   0.1443622E-01  -0.4180463E-01
 3702   0.1431664E+01   0.4238065E-01   0.1444717E-01  -0.4163038E-01
 3703   0.1328873E+01   0.4178603E-01   0.1441427E-01  -0.4152436E-01
 3704   0.1361486E+01   0.4126834E-01   0.1443983E-01  -0.3967570E-01
 3705   0.1449120E+01   0.4220319E-01   0.1439678E-01  -0.4199823E-01
 3706   0.1183852E+01   0.3893279E-01   0.1441101E-01  -0.4312869E-01
 3707   0.1546710E+01   0.4291366E-01   0.1452832E-01  -0.4483432E-01
 3708   0.1409319E+01   0.4152176E-01   0.1438452E-01  -0.4244506E-01
 3709   0.1333282E+01   0.4198231E-01   0.1429819E-01  -0.3670294E-01
 3710   0.1278298E+01   0.3659618E-01   0.1433721E-01  -0.3854904E-01
 3711   0.1368882E+01   0.3922855E-01   0.1452860E-01  -0.3597710E-01
 3712   0.1387931E+01   0.4086177E-01   0.1405518E-01  -0.4473631E-01
 3713   0.1479267E+01   0.4247617E-01   0.1436881E-01  -0.3951468E-01
 3714   0.1346908E+01   0.3974739E-01   0.1409576E-01  -0.3968410E-01
 3715   0.1155125E+01   0.3905065E-01   0.1386964E-01  -0.3450866E-01
 3716   0.1425414E+01   0.4115756E-01   0.1444986E-01  -0.3666054E-01
 3717   0.1384230E+01   0.4133410E-01   0.1362113E-01  -0.4224835E-01
 3718   0.1446820E+01   0.4035927E-01   0.1445397E-01  -0.3732130E-01
 3719   0.1041564E+01   0.3896878E-01   0.1410578E-01  -0.4519481E-01
 3720   0.1264954E+01   0.4037146E-01   0.1458447E-01  -0.4100331E-01
 3721   0.1465902E+01   0.4214151E-01   0.1492941E-01  -0.3828751E-01
 3722   0.1426294E+01   0.3982162E-01   0.1488132E-01  -0.4089898E-01
 3723   0.1336051E+01   0.3874420E-01   0.1462743E-01  -0.3902795E-01
 3724   0.1275012E+01   0.3771658E-01   0.1378078E-01  -0.4174252E-01
 3725   0.1278621E+01   0.3711976E-01   0.1437831E-01  -0.3533264E-01
 3726   0.1508017E+01   0.4211816E-01   0.1366320E-01  -0.4389153E-01
 3727   0.1182968E+01   0.3730549E-01   0.1382489E-01  -0.3610385E-01
 3728   0.1374143E+01   0.4018547E-01   0.1431955E-01  -0.4043324E-01
 3729   0.1357228E+01   0.3898877E-01   0.1339522E-01  -0.4365544E-01
 3730   0.1455609E+01   0.3722584E-01   0.1478087E-01  -0.3592442E-01
 3731   0.1278176E+01   0.3823869E-01   0.1393794E-01  -0.3969250E-01
 3732   0.1189043E+01   0.3762871E-01   0.1423392E-01  -0.3410648E-01
 3733   0.1211683E+01   0.3774738E-01   0.1446149E-01  -0.3367528E-01
 3734   0.1371617E+01   0.3972527E-01   0.1390226E-01  -0.4356946E-01
 3735   0.1402476E+01   0.3889591E-01   0.1453883E-01  -0.3656801E-01
 3736   0.1119804E+01   0.3593029E-01   0.1425234E-01  -0.3180143E-01
 3737   0.1318211E+01   0.3883670E-01   0.1427994E-01  -0.4002391E-01
 3738   0.1220275E+01   0.3607714E-01   0.1412112E-01  -0.3209929E-01
 3739   0.1320789E+01   0.3731563E-01   0.1381375E-01  -0.3729708E-01
 3740   0.1288261E+01   0.3848158E-01   0.1405526E-01  -0.3753780E-01
 3741   0.1264987E+01   0.3721405E-01   0.1421215E-01  -0.3563581E-01
 3742   0.1297400E+01   0.3941852E-01   0.1424027E-01  -0.3532529E-01
 3743   0.1322871E+01   0.3667920E-01   0.1413750E-01  -0.3432153E-01
 3744   0.1061222E+01   0.3312422E-01   0.1400411E-01  -0.4188713E-01
 3745   0.1238464E+01   0.3663146E-01   0.1395488E-01  -0.3955805E-01
 3746   0.1269896E+01   0.3603031E-01   0.1394505E-01  -0.3525977E-01
 3747   0.1333129E+01   0.3756587E-01   0.1384436E-01  -0.3886576E-01
 3748   0.1337072E+01   0.3605557E-01   0.1395570E-01  -0.3399587E-01
 3749   0.9381174E+00   0.3226685E-01   0.1413724E-01  -0.2550012E-01
 3750   0.1315871E+01   0.3703038E-01   0.1397760E-01  -0.4068596E-01
 3751   0.1245325E+01   0.3620329E-01   0.1400264E-01  -0.3570014E-01
 3752   0.1269420E+01   0.3587410E-01   0.1396401E-01  -0.3734575E-01
 3753   0.1286822E+01   0.3444661E-01   0.1392591E-01  -0.3043966E-01
 3754   0.1176138E+01   0.3541458E-01   0.1392722E-01  -0.3174214E-01
 3755   0.1066237E+01   0.3695474E-01   0.1391928E-01  -0.4075255E-01
 3756   0.1271195E+01   0.3614202E-01   0.1391481E-01  -0.3686414E-01
 3757   0.1097100E+01   0.3526693E-01   0.1388843E-01  -0.3494333E-01
 3758   0.1193117E+01   0.3382334E-01   0.1386820E-01  -0.3814848E-01
 3759   0.1093701E+01   0.3633803E-01   0.1386062E-01  -0.3514056E-01
 3760   0.1097469E+01   0.3542909E-01   0.1384496E-01  -0.3601297E-01
 3761   0.1212536E+01   0.3518974E-01   0.1385452E-01  -0.3653979E-01
 3762   0.1198281E+01   0.3407002E-01   0.1382171E-01  -0.3632385E-01
 3763   0.1261177E+01   0.3589467E-01   0.1390530E-01  -0.3827801E-01
 3764   0.1293224E+01   0.3601529E-01   0.1381488E-01  -0.3743798E-01
 3765   0.1003046E+01   0.3506750E-01   0.1371975E-01  -0.3370402E-01
 3766   0.1122193E+01   0.3428178E-01   0.1369810E-01  -0.3491657E-01
 3767   0.1241435E+01   0.3470493E-01   0.1381515E-01  -0.3439356E-01
 3768   0.1197680E+01   0.3450624E-01   0.1383565E-01  -0.3701538E-01
 3769   0.1351363E+01   0.3825180E-01   0.1378221E-01  -0.3929261E-01
 3770   0.1018091E+01   0.3024303E-01   0.1383423E-01  -0.3104881E-01
 3771   0.1067050E+01   0.3249782E-01   0.1400165E-01  -0.3818563E-01
 3772   0.1224207E+01   0.3453368E-01   0.1374877E-01  -0.3318873E-01
 3773   0.1216448E+01   0.3550735E-01   0.1362854E-01  -0.4013258E-01
 3774   0.1205872E+01   0.3387856E-01   0.1401464E-01  -0.3103476E-01
 3775   0.1092722E+01   0.3139133E-01   0.1387773E-01  -0.3034935E-01
 3776   0.1228616E+01   0.3163168E-01   0.1380648E-01  -0.3154361E-01
 3777   0.1186803E+01   0.3235227E-01   0.1393927E-01  -0.2932916E-01
 3778   0.1331917E+01   0.3444387E-01   0.1347242E-01  -0.3392299E-01
 3779   0.8460978E+00   0.3138218E-01   0.1414273E-01  -0.3648735E-01
 3780   0.1133387E+01   0.3370768E-01   0.1339651E-01  -0.3855260E-01
 3781   0.1031973E+01   0.3245574E-01   0.1367618E-01  -0.3368555E-01
 3782   0.1183065E+01   0.3171402E-01   0.1391550E-01  -0.3185977E-01
 3783   0.1051204E+01   0.3389594E-01   0.1273941E-01  -0.4143490E-01
 3784   0.1071077E+01   0.3211837E-01   0.1394179E-01  -0.2623048E-01
 3785   0.1066581E+01   0.3251490E-01   0.1253941E-01  -0.3504711E-01
 3786   0.1203667E+01   0.3396596E-01   0.1353610E-01  -0.3443070E-01
 3787   0.9859379E+00   0.3154709E-01   0.1327643E-01  -0.2975931E-01
 3788   0.1149028E+01   0.3445577E-01   0.1347034E-01  -0.3897366E-01
 3789   0.1062867E+01   0.3141231E-01   0.1405678E-01  -0.2925838E-01
 3790   0.1052413E+01   0.3060986E-01   0.1432898E-01  -0.2528197E-01
 3791   0.1071727E+01   0.3232134E-01   0.1425165E-01  -0.3140674E-01
 3792   0.8337965E+00   0.3030243E-01   0.1332211E-01  -0.3533771E-01
 3793   0.1227902E+01   0.3250285E-01   0.1369088E-01  -0.2949900E-01
 3794   0.1136709E+01   0.3189370E-01   0.1311151E-01  -0.2606416E-01
 3795   0.9941944E+00   0.3098150E-01   0.1313488E-01  -0.3624684E-01
 3796   0.1014248E+01   0.2928934E-01   0.1340417E-01  -0.3073876E-01
 3797   0.1074659E+01   0.3083913E-01   0.1283163E-01  -0.3671476E-01
 3798   0.1042632E+01   0.3219149E-01   0.1370425E-01  -0.3104370E-01
 3799   0.1044152E+01   0.3211671E-01   0.1318952E-01  -0.3750076E-01
 3800   0.1045955E+01   0.3080756E-01   0.1329614E-01  -0.3105441E-01
 3801   0.1035993E+01   0.2935032E-01   0.1331920E-01  -0.3132283E-01
 3802   0.1123003E+01   0.3205423E-01   0.1328420E-01  -0.3348475E-01
 3803   0.1119946E+01   0.3233171E-01   0.1351816E-01  -0.3433225E-01
 3804   0.1087854E+01   0.3118977E-01   0.1342533E-01  -0.3131010E-01
 3805   0.9696625E+00   0.2902150E-01   0.1355240E-01  -0.2954838E-01
 3806   0.9600284E+00   0.3019526E-01   0.1338670E-01  -0.2888087E-01
 3807   0.1169777E+01   0.3358344E-01   0.1327279E-01  -0.3655467E-01
 3808   0.1117052E+01   0.3198130E-01   0.1325679E-01  -0.3160950E-01
 3809   0.1059808E+01   0.2917586E-01   0.1340068E-01  -0.2788422E-01
 3810   0.1056961E+01   0.3051716E-01   0.1350159E-01  -0.2929974E-01
 3811   0.8343391E+00   0.2875181E-01   0.1330259E-01  -0.1921414E-01
 3812   0.1224934E+01   0.3415205E-01   0.1335754E-01  -0.2926513E-01
 3813   0.9866972E+00   0.2733970E-01   0.1337544E-01  -0.3439002E-01
 3814   0.1005210E+01   0.2872009E-01   0.1328364E-01  -0.3354294E-01
 3815   0.1080194E+01   0.2923727E-01   0.1328221E-01  -0.3048191E-01
 3816   0.1095913E+01   0.2911227E-01   0.1326602E-01  -0.3015841E-01
 3817   0.1041790E+01   0.3042414E-01   0.1329629E-01  -0.3196552E-01
 3818   0.9144284E+00   0.3041898E-01   0.1326920E-01  -0.2974681E-01
 3819   0.9778662E+00   0.2740935E-01   0.1325642E-01  -0.2968390E-01
 3820   0.1064896E+01   0.2941704E-01   0.1320965E-01  -0.3201366E-01
 3821   0.1204590E+01   0.2984872E-01   0.1319777E-01  -0.3002208E-01
 3822   0.8161249E+00   0.2721370E-01   0.1316739E-01  -0.3246601E-01
 3823   0.1002798E+01   0.3009940E-01   0.1316364E-01  -0.2914701E-01
 3824   0.9459139E+00   0.2781307E-01   0.1315660E-01  -0.3135442E-01
 3825   0.9556291E+00   0.2803005E-01   0.1308852E-01  -0.3126006E-01
 3826   0.6970850E+00   0.2946947E-01   0.1305473E-01  -0.3256329E-01
 3827   0.9784544E+00   0.2775242E-01   0.1315265E-01  -0.2954506E-01
 3828   0.1119434E+01   0.2803830E-01   0.1304998E-01  -0.2979790E-01
 3829   0.1135724E+01   0.2993947E-01   0.1295029E-01  -0.3160646E-01
 3830   0.6927614E+00   0.2671646E-01   0.1303518E-01  -0.3380902E-01
 3831   0.8452298E+00   0.2762388E-01   0.1298861E-01  -0.3211883E-01
 3832   0.1018321E+01   0.2891074E-01   0.1302706E-01  -0.3128968E-01
 3833   0.9728311E+00   0.2842148E-01   0.1302344E-01  -0.2983905E-01
 3834   0.1129763E+01   0.2903800E-01   0.1319152E-01  -0.3395666E-01
 3835   0.7969941E+00   0.2254848E-01   0.1322084E-01  -0.2624389E-01
 3836   0.9445783E+00   0.2839724E-01   0.1295385E-01  -0.2803507E-01
 3837   0.9184144E+00   0.2755580E-01   0.1289327E-01  -0.2972963E-01
 3838   0.1038033E+01   0.2927478E-01   0.1285131E-01  -0.2908020E-01
 3839   0.8949359E+00   0.2647420E-01   0.1329714E-01  -0.2476862E-01
 3840   0.9632773E+00   0.2634084E-01   0.1283159E-01  -0.2560532E-01
 3841   0.8768867E+00   0.2928952E-01   0.1276953E-01  -0.3307705E-01
 3842   0.1026162E+01   0.2794305E-01   0.1303884E-01  -0.2600850E-01
 3843   0.8987376E+00   0.2682986E-01   0.1217548E-01  -0.3272966E-01
 3844   0.9262730E+00   0.2800939E-01   0.1309577E-01  -0.2158050E-01
 3845   0.9578734E+00   0.2794315E-01   0.1226264E-01  -0.3245559E-01
 3846   0.7103559E+00   0.2981066E-01   0.1275222E-01  -0.3518139E-01
 3847   0.9928378E+00   0.2615580E-01   0.1306360E-01  -0.3001128E-01
 3848   0.9316919E+00   0.2689789E-01   0.1278910E-01  -0.3184189E-01
 3849   0.9281316E+00   0.2629664E-01   0.1369320E-01  -0.2841596E-01
 3850   0.1142129E+01   0.2934668E-01   0.1367854E-01  -0.3031316E-01
 3851   0.8236999E+00   0.2433653E-01   0.1341909E-01  -0.2765700E-01
 3852   0.7185596E+00   0.2391201E-01   0.1284825E-01  -0.3040487E-01
 3853   0.1093751E+01   0.2797229E-01   0.1257670E-01  -0.3240808E-01
 3854   0.9361446E+00   0.2719629E-01   0.1283859E-01  -0.2850810E-01
 3855   0.1211708E+01   0.2945572E-01   0.1184720E-01  -0.4044480E-01
 3856   0.7264389E+00   0.2457622E-01   0.1323618E-01  -0.1754861E-01
 3857   0.8073288E+00   0.2354032E-01   0.1195406E-01  -0.2502860E-01
 3858   0.9063665E+00   0.2598266E-01   0.1306387E-01  -0.2610853E-01
 3859   0.9806188E+00   0.2774022E-01   0.1312667E-01  -0.2548185E-01
 3860   0.9516637E+00   0.2623861E-01   0.1255741E-01  -0.3039260E-01
 3861   0.7955694E+00   0.2550421E-01   0.1327422E-01  -0.2526476E-01
 3862   0.8623572E+00   0.2557517E-01   0.1255169E-01  -0.2608391E-01
 3863   0.8786106E+00   0.2594422E-01   0.1304721E-01  -0.2693790E-01
 3864   0.9464393E+00   0.2733529E-01   0.1312028E-01  -0.2959081E-01
 3865   0.8091498E+00   0.2401813E-01   0.1269048E-01  -0.2172197E-01
 3866   0.9847584E+00   0.2682986E-01   0.1265229E-01  -0.2804966E-01
 3867   0.9032715E+00   0.2591643E-01   0.1258958E-01  -0.2675413E-01
 3868   0.8869332E+00   0.2602372E-01   0.1291620E-01  -0.2520439E-01
 3869   0.7633902E+00   0.2718555E-01   0.1287958E-01  -0.3130227E-01
 3870   0.8807426E+00   0.2390494E-01   0.1275209E-01  -0.2970918E-01
 3871   0.8317164E+00   0.2347561E-01   0.1274853E-01  -0.2505339E-01
 3872   0.9937167E+00   0.2619845E-01   0.1275239E-01  -0.2997739E-01
 3873   0.7340692E+00   0.2152725E-01   0.1258555E-01  -0.1793360E-01
 3874   0.8983793E+00   0.2427813E-01   0.1250025E-01  -0.1782825E-01
 3875   0.1009030E+01   0.2624975E-01   0.1274572E-01  -0.2997020E-01
 3876   0.6507549E+00   0.2372173E-01   0.1278285E-01  -0.2800604E-01
 3877   0.9133703E+00   0.2473321E-01   0.1260105E-01  -0.2913590E-01
 3878   0.7255892E+00   0.2289133E-01   0.1259328E-01  -0.1918679E-01
 3879   0.9427606E+00   0.2522493E-01   0.1258082E-01  -0.2959443E-01
 3880   0.1093889E+01   0.2526836E-01   0.1260914E-01  -0.2640423E-01
 3881   0.7764461E+00   0.2523625E-01   0.1257304E-01  -0.2860341E-01
 3882   0.6405240E+00   0.2365469E-01   0.1256097E-01  -0.2837349E-01
 3883   0.8008969E+00   0.2396894E-01   0.1254632E-01  -0.2876376E-01
 3884   0.8885703E+00   0.2555629E-01   0.1252611E-01  -0.2689302E-01
 3885   0.8925160E+00   0.2423428E-01   0.1251481E-01  -0.2735815E-01
 3886   0.5990722E+00   0.2400509E-01   0.1248535E-01  -0.2451033E-01
 3887   0.8064152E+00   0.2378958E-01   0.1249605E-01  -0.2774234E-01
 3888   0.8961490E+00   0.2488390E-01   0.1247801E-01  -0.2661526E-01
 3889   0.9350382E+00   0.2575619E-01   0.1244851E-01  -0.3074620E-01
 3890   0.8765622E+00   0.2478676E-01   0.1251606E-01  -0.2580831E-01
 3891   0.8003496E+00   0.2400367E-01   0.1247898E-01  -0.2623229E-01
 3892   0.6388934E+00   0.2397664E-01   0.1238900E-01  -0.2388336E-01
 3893   0.9639825E+00   0.2645499E-01   0.1242222E-01  -0.3127065E-01
 3894   0.9235048E+00   0.2585229E-01   0.1246031E-01  -0.2835990E-01
 3895   0.7567702E+00   0.2109913E-01   0.1238036E-01  -0.2066106E-01
 3896   0.9160664E+00   0.2521241E-01   0.1234274E-01  -0.2438068E-01
 3897   0.6589409E+00   0.1976990E-01   0.1253372E-01  -0.2964557E-01
 3898   0.9381095E+00   0.2624495E-01   0.1279477E-01  -0.3151465E-01
 3899   0.8145914E+00   0.2146229E-01   0.1265258E-01  -0.2015267E-01
 3900   0.7536404E+00   0.2168799E-01   0.1238998E-01  -0.2314234E-01
 3901   0.8357706E+00   0.2386141E-01   0.1222173E-01  -0.2933646E-01
 3902   0.9457841E+00   0.2285998E-01   0.1226590E-01  -0.2053897E-01
 3903   0.8467248E+00   0.2065411E-01   0.1296250E-01  -0.2015749E-01
 3904   0.6260535E+00   0.2294976E-01   0.1225992E-01  -0.3227627E-01
 3905   0.7509138E+00   0.2260814E-01   0.1253487E-01  -0.2554098E-01
 3906   0.7424921E+00   0.2180875E-01   0.1239365E-01  -0.2532415E-01
 3907   0.7968040E+00   0.2417033E-01   0.1186152E-01  -0.2969897E-01
 3908   0.6782421E+00   0.2169292E-01   0.1299325E-01  -0.2011019E-01
 3909   0.9171154E+00   0.2259346E-01   0.1130776E-01  -0.3093718E-01
 3910   0.7200021E+00   0.2352148E-01   0.1243915E-01  -0.2308653E-01
